,municipio,codigo_municipio,estado,ano,campo,despesas_executadas_liquidadas,população,Produto_interno_bruto
6681,Martinópole,2307908,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,11082,77393.928
6682,Martinópole,2307908,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,11082,77393.928
6683,Martinópole,2307908,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,11082,77393.928
6684,Martinópole,2307908,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,11082,77393.928
6685,Martinópole,2307908,Ceará,2017,Total (VIII),0,11082,77393.928
6686,Martinópole,2307908,Ceará,2017,Diferença de limite não cumprido em 2016,0,11082,77393.928
6687,Martinópole,2307908,Ceará,2017,Diferença de limite não cumprido em 2015,0,11082,77393.928
6688,Massapê,2308005,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,38210,255896.164
6689,Massapê,2308005,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,38210,255896.164
6690,Massapê,2308005,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,38210,255896.164
6691,Massapê,2308005,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,38210,255896.164
6692,Massapê,2308005,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,38210,255896.164
6693,Massapê,2308005,Ceará,2017,Total (VIII),0,38210,255896.164
6694,Massapê,2308005,Ceará,2017,Diferença de limite não cumprido em 2016,0,38210,255896.164
6695,Massapê,2308005,Ceará,2017,Diferença de limite não cumprido em 2015,0,38210,255896.164
6696,Mauriti,2308104,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,46548,371101.985
6697,Mauriti,2308104,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,46548,371101.985
6698,Mauriti,2308104,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,46548,371101.985
6699,Mauriti,2308104,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,46548,371101.985
6700,Mauriti,2308104,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,46548,371101.985
6701,Mauriti,2308104,Ceará,2017,Total (VIII),0,46548,371101.985
6702,Mauriti,2308104,Ceará,2017,Diferença de limite não cumprido em 2016,0,46548,371101.985
6703,Mauriti,2308104,Ceará,2017,Diferença de limite não cumprido em 2015,0,46548,371101.985
6704,Meruoca,2308203,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,4924,14948,96490.237
6705,Meruoca,2308203,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,14948,96490.237
6706,Meruoca,2308203,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,14948,96490.237
6707,Meruoca,2308203,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,14948,96490.237
6708,Meruoca,2308203,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,14948,96490.237
6709,Meruoca,2308203,Ceará,2017,Total (VIII),0,14948,96490.237
6710,Meruoca,2308203,Ceará,2017,Diferença de limite não cumprido em 2016,0,14948,96490.237
6711,Meruoca,2308203,Ceará,2017,Diferença de limite não cumprido em 2015,0,14948,96490.237
6712,Milagres,2308302,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,28231,222860.938
6713,Milagres,2308302,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,28231,222860.938
6714,Milagres,2308302,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,28231,222860.938
6715,Milagres,2308302,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,28231,222860.938
6716,Milagres,2308302,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,28231,222860.938
6717,Milagres,2308302,Ceará,2017,Total (VIII),0,28231,222860.938
6718,Milagres,2308302,Ceará,2017,Diferença de limite não cumprido em 2016,0,28231,222860.938
6719,Milagres,2308302,Ceará,2017,Diferença de limite não cumprido em 2015,0,28231,222860.938
6720,Milhã,2308351,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,13136,126516.194
6721,Milhã,2308351,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,13136,126516.194
6722,Milhã,2308351,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,13136,126516.194
6723,Milhã,2308351,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,13136,126516.194
6724,Milhã,2308351,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,13136,126516.194
6725,Milhã,2308351,Ceará,2017,Total (VIII),0,13136,126516.194
6726,Milhã,2308351,Ceará,2017,Diferença de limite não cumprido em 2016,0,13136,126516.194
6727,Milhã,2308351,Ceará,2017,Diferença de limite não cumprido em 2015,0,13136,126516.194
6728,Miraíma,2308377,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,12822,13583,86789.671
6729,Miraíma,2308377,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,13583,86789.671
6730,Miraíma,2308377,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,13583,86789.671
6731,Miraíma,2308377,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,13583,86789.671
6732,Miraíma,2308377,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,13583,86789.671
6733,Miraíma,2308377,Ceará,2017,Total (VIII),0,13583,86789.671
6734,Miraíma,2308377,Ceará,2017,Diferença de limite não cumprido em 2016,0,13583,86789.671
6735,Miraíma,2308377,Ceará,2017,Diferença de limite não cumprido em 2015,0,13583,86789.671
6736,Missão Velha,2308401,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,35409,616401.692
6737,Missão Velha,2308401,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,35409,616401.692
6738,Missão Velha,2308401,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,35409,616401.692
6739,Missão Velha,2308401,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,35409,616401.692
6740,Missão Velha,2308401,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,35409,616401.692
6741,Missão Velha,2308401,Ceará,2017,Total (VIII),0,35409,616401.692
6742,Missão Velha,2308401,Ceará,2017,Diferença de limite não cumprido em 2016,0,35409,616401.692
6743,Missão Velha,2308401,Ceará,2017,Diferença de limite não cumprido em 2015,0,35409,616401.692
6744,Mombaça,2308500,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,43735,318434.406
6745,Mombaça,2308500,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,43735,318434.406
6746,Mombaça,2308500,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,43735,318434.406
6747,Mombaça,2308500,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,43735,318434.406
6748,Mombaça,2308500,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,43735,318434.406
6749,Mombaça,2308500,Ceará,2017,Total (VIII),0,43735,318434.406
6750,Mombaça,2308500,Ceará,2017,Diferença de limite não cumprido em 2016,0,43735,318434.406
6751,Mombaça,2308500,Ceará,2017,Diferença de limite não cumprido em 2015,0,43735,318434.406
6752,Monsenhor Tabosa,2308609,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,17038,126565.748
6753,Monsenhor Tabosa,2308609,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,17038,126565.748
6754,Monsenhor Tabosa,2308609,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,17038,126565.748
6755,Monsenhor Tabosa,2308609,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,17038,126565.748
6756,Monsenhor Tabosa,2308609,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,17038,126565.748
6757,Monsenhor Tabosa,2308609,Ceará,2017,Total (VIII),0,17038,126565.748
6758,Monsenhor Tabosa,2308609,Ceará,2017,Diferença de limite não cumprido em 2016,0,17038,126565.748
6759,Monsenhor Tabosa,2308609,Ceará,2017,Diferença de limite não cumprido em 2015,0,17038,126565.748
6760,Morada Nova,2308708,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,61548,842432.91
6761,Morada Nova,2308708,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,61548,842432.91
6762,Morada Nova,2308708,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,61548,842432.91
6763,Morada Nova,2308708,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,61548,842432.91
6764,Morada Nova,2308708,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,61548,842432.91
6765,Morada Nova,2308708,Ceará,2017,Total (VIII),0,61548,842432.91
6766,Morada Nova,2308708,Ceará,2017,Diferença de limite não cumprido em 2016,0,61548,842432.91
6767,Morada Nova,2308708,Ceará,2017,Diferença de limite não cumprido em 2015,0,61548,842432.91
6768,Moraújo,2308807,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,8636,62690.056
6769,Moraújo,2308807,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,8636,62690.056
6770,Moraújo,2308807,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,8636,62690.056
6771,Moraújo,2308807,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,8636,62690.056
6772,Moraújo,2308807,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,8636,62690.056
6773,Moraújo,2308807,Ceará,2017,Total (VIII),0,8636,62690.056
6774,Moraújo,2308807,Ceará,2017,Diferença de limite não cumprido em 2016,0,8636,62690.056
6775,Moraújo,2308807,Ceará,2017,Diferença de limite não cumprido em 2015,0,8636,62690.056
6776,Morrinhos,2308906,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,22222,147899.305
6777,Morrinhos,2308906,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,22222,147899.305
6778,Morrinhos,2308906,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,22222,147899.305
6779,Morrinhos,2308906,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,22222,147899.305
6780,Morrinhos,2308906,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,22222,147899.305
6781,Morrinhos,2308906,Ceará,2017,Total (VIII),0,22222,147899.305
6782,Morrinhos,2308906,Ceará,2017,Diferença de limite não cumprido em 2016,0,22222,147899.305
6783,Morrinhos,2308906,Ceará,2017,Diferença de limite não cumprido em 2015,0,22222,147899.305
6784,Mucambo,2309003,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,14377,96768.057
6785,Mucambo,2309003,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,14377,96768.057
6786,Mucambo,2309003,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,14377,96768.057
6787,Mucambo,2309003,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,14377,96768.057
6788,Mucambo,2309003,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,14377,96768.057
6789,Mucambo,2309003,Ceará,2017,Total (VIII),0,14377,96768.057
6790,Mucambo,2309003,Ceará,2017,Diferença de limite não cumprido em 2016,0,14377,96768.057
6791,Mucambo,2309003,Ceará,2017,Diferença de limite não cumprido em 2015,0,14377,96768.057
6792,Mulungu,2309102,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,12831,125253.848
6793,Mulungu,2309102,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,12831,125253.848
6794,Mulungu,2309102,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,12831,125253.848
6795,Mulungu,2309102,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,12831,125253.848
6796,Mulungu,2309102,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,12831,125253.848
6797,Mulungu,2309102,Ceará,2017,Total (VIII),0,12831,125253.848
6798,Mulungu,2309102,Ceará,2017,Diferença de limite não cumprido em 2016,0,12831,125253.848
6799,Mulungu,2309102,Ceará,2017,Diferença de limite não cumprido em 2015,0,12831,125253.848
6800,Nova Olinda,2309201,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,2295,15433,141024.649
6801,Nova Olinda,2309201,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,15433,141024.649
6802,Nova Olinda,2309201,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,15433,141024.649
6803,Nova Olinda,2309201,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,15433,141024.649
6804,Nova Olinda,2309201,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,15433,141024.649
6805,Nova Olinda,2309201,Ceará,2017,Total (VIII),0,15433,141024.649
6806,Nova Olinda,2309201,Ceará,2017,Diferença de limite não cumprido em 2016,0,15433,141024.649
6807,Nova Olinda,2309201,Ceará,2017,Diferença de limite não cumprido em 2015,0,15433,141024.649
6808,Nova Russas,2309300,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,32035,272469.856
6809,Nova Russas,2309300,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,32035,272469.856
6810,Nova Russas,2309300,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,32035,272469.856
6811,Nova Russas,2309300,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,32035,272469.856
6812,Nova Russas,2309300,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,32035,272469.856
6813,Nova Russas,2309300,Ceará,2017,Total (VIII),0,32035,272469.856
6814,Nova Russas,2309300,Ceará,2017,Diferença de limite não cumprido em 2016,0,32035,272469.856
6815,Nova Russas,2309300,Ceará,2017,Diferença de limite não cumprido em 2015,0,32035,272469.856
6816,Novo Oriente,2309409,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,28353,212351.369
6817,Novo Oriente,2309409,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,28353,212351.369
6818,Novo Oriente,2309409,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,28353,212351.369
6819,Novo Oriente,2309409,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,28353,212351.369
6820,Novo Oriente,2309409,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,28353,212351.369
6821,Novo Oriente,2309409,Ceará,2017,Total (VIII),0,28353,212351.369
6822,Novo Oriente,2309409,Ceará,2017,Diferença de limite não cumprido em 2016,0,28353,212351.369
6823,Novo Oriente,2309409,Ceará,2017,Diferença de limite não cumprido em 2015,0,28353,212351.369
6824,Ocara,2309458,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,25394,172265.396
6825,Ocara,2309458,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,25394,172265.396
6826,Ocara,2309458,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,25394,172265.396
6827,Ocara,2309458,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,25394,172265.396
6828,Ocara,2309458,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,25394,172265.396
6829,Ocara,2309458,Ceará,2017,Total (VIII),0,25394,172265.396
6830,Ocara,2309458,Ceará,2017,Diferença de limite não cumprido em 2016,0,25394,172265.396
6831,Ocara,2309458,Ceará,2017,Diferença de limite não cumprido em 2015,0,25394,172265.396
6832,Orós,2309508,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,21292,181331.555
6833,Orós,2309508,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,21292,181331.555
6834,Orós,2309508,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,21292,181331.555
6835,Orós,2309508,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,21292,181331.555
6836,Orós,2309508,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,21292,181331.555
6837,Orós,2309508,Ceará,2017,Total (VIII),0,21292,181331.555
6838,Orós,2309508,Ceará,2017,Diferença de limite não cumprido em 2016,0,21292,181331.555
6839,Orós,2309508,Ceará,2017,Diferença de limite não cumprido em 2015,0,21292,181331.555
6840,Pacajus,2309607,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,70911,1064432.199
6841,Pacajus,2309607,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,70911,1064432.199
6842,Pacajus,2309607,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,70911,1064432.199
6843,Pacajus,2309607,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,70911,1064432.199
6844,Pacajus,2309607,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,70911,1064432.199
6845,Pacajus,2309607,Ceará,2017,Total (VIII),0,70911,1064432.199
6846,Pacajus,2309607,Ceará,2017,Diferença de limite não cumprido em 2016,0,70911,1064432.199
6847,Pacajus,2309607,Ceará,2017,Diferença de limite não cumprido em 2015,0,70911,1064432.199
6848,Pacatuba,2309706,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,82824,1035916.269
6849,Pacatuba,2309706,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,82824,1035916.269
6850,Pacatuba,2309706,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,82824,1035916.269
6851,Pacatuba,2309706,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,82824,1035916.269
6852,Pacatuba,2309706,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,82824,1035916.269
6853,Pacatuba,2309706,Ceará,2017,Total (VIII),453466,82824,1035916.269
6854,Pacatuba,2309706,Ceará,2017,Diferença de limite não cumprido em 2016,0,82824,1035916.269
6855,Pacatuba,2309706,Ceará,2017,Diferença de limite não cumprido em 2015,0,82824,1035916.269
6856,Pacoti,2309805,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,1500,11960,165596.563
6857,Pacoti,2309805,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,11960,165596.563
6858,Pacoti,2309805,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,11960,165596.563
6859,Pacoti,2309805,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,11960,165596.563
6860,Pacoti,2309805,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,11960,165596.563
6861,Pacoti,2309805,Ceará,2017,Total (VIII),0,11960,165596.563
6862,Pacoti,2309805,Ceará,2017,Diferença de limite não cumprido em 2016,0,11960,165596.563
6863,Pacoti,2309805,Ceará,2017,Diferença de limite não cumprido em 2015,0,11960,165596.563
6864,Pacujá,2309904,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,6202,47601.86
6865,Pacujá,2309904,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,6202,47601.86
6866,Pacujá,2309904,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,6202,47601.86
6867,Pacujá,2309904,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,6202,47601.86
6868,Pacujá,2309904,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,6202,47601.86
6869,Pacujá,2309904,Ceará,2017,Total (VIII),0,6202,47601.86
6870,Pacujá,2309904,Ceará,2017,Diferença de limite não cumprido em 2016,0,6202,47601.86
6871,Pacujá,2309904,Ceará,2017,Diferença de limite não cumprido em 2015,0,6202,47601.86
6872,Palhano,2310001,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,9285,76962.008
6873,Palhano,2310001,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,9285,76962.008
6874,Palhano,2310001,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,9285,76962.008
6875,Palhano,2310001,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,9285,76962.008
6876,Palhano,2310001,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,9285,76962.008
6877,Palhano,2310001,Ceará,2017,Total (VIII),0,9285,76962.008
6878,Palhano,2310001,Ceará,2017,Diferença de limite não cumprido em 2016,0,9285,76962.008
6879,Palhano,2310001,Ceará,2017,Diferença de limite não cumprido em 2015,0,9285,76962.008
6880,Palmácia,2310100,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,13145,100907.28
6881,Palmácia,2310100,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,13145,100907.28
6882,Palmácia,2310100,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,13145,100907.28
6883,Palmácia,2310100,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,13145,100907.28
6884,Palmácia,2310100,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,13145,100907.28
6885,Palmácia,2310100,Ceará,2017,Total (VIII),0,13145,100907.28
6886,Palmácia,2310100,Ceará,2017,Diferença de limite não cumprido em 2016,0,13145,100907.28
6887,Palmácia,2310100,Ceará,2017,Diferença de limite não cumprido em 2015,0,13145,100907.28
6888,Paracuru,2310209,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,33894,475886.811
6889,Paracuru,2310209,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,33894,475886.811
6890,Paracuru,2310209,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,33894,475886.811
6891,Paracuru,2310209,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,33894,475886.811
6892,Paracuru,2310209,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,33894,475886.811
6893,Paracuru,2310209,Ceará,2017,Total (VIII),0,33894,475886.811
6894,Paracuru,2310209,Ceará,2017,Diferença de limite não cumprido em 2016,0,33894,475886.811
6895,Paracuru,2310209,Ceará,2017,Diferença de limite não cumprido em 2015,0,33894,475886.811
6896,Paraipaba,2310258,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,32515,357111.0
6897,Paraipaba,2310258,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,32515,357111.0
6898,Paraipaba,2310258,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,32515,357111.0
6899,Paraipaba,2310258,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,32515,357111.0
6900,Paraipaba,2310258,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,32515,357111.0
6901,Paraipaba,2310258,Ceará,2017,Total (VIII),0,32515,357111.0
6902,Paraipaba,2310258,Ceará,2017,Diferença de limite não cumprido em 2016,0,32515,357111.0
6903,Paraipaba,2310258,Ceará,2017,Diferença de limite não cumprido em 2015,0,32515,357111.0
6904,Parambu,2310308,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,51203,31137,204761.143
6905,Parambu,2310308,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,31137,204761.143
6906,Parambu,2310308,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,31137,204761.143
6907,Parambu,2310308,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,31137,204761.143
6908,Parambu,2310308,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,31137,204761.143
6909,Parambu,2310308,Ceará,2017,Total (VIII),0,31137,204761.143
6910,Parambu,2310308,Ceará,2017,Diferença de limite não cumprido em 2016,0,31137,204761.143
6911,Parambu,2310308,Ceará,2017,Diferença de limite não cumprido em 2015,0,31137,204761.143
6912,Paramoti,2310407,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,51110,11578,95831.91
6913,Paramoti,2310407,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,11578,95831.91
6914,Paramoti,2310407,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,11578,95831.91
6915,Paramoti,2310407,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,11578,95831.91
6916,Paramoti,2310407,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,11578,95831.91
6917,Paramoti,2310407,Ceará,2017,Total (VIII),0,11578,95831.91
6918,Paramoti,2310407,Ceará,2017,Diferença de limite não cumprido em 2016,0,11578,95831.91
6919,Paramoti,2310407,Ceará,2017,Diferença de limite não cumprido em 2015,0,11578,95831.91
6920,Pedra Branca,2310506,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,42841,281948.485
6921,Pedra Branca,2310506,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,42841,281948.485
6922,Pedra Branca,2310506,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,42841,281948.485
6923,Pedra Branca,2310506,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,42841,281948.485
6924,Pedra Branca,2310506,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,42841,281948.485
6925,Pedra Branca,2310506,Ceará,2017,Total (VIII),0,42841,281948.485
6926,Pedra Branca,2310506,Ceará,2017,Diferença de limite não cumprido em 2016,0,42841,281948.485
6927,Pedra Branca,2310506,Ceará,2017,Diferença de limite não cumprido em 2015,0,42841,281948.485
6928,Penaforte,2310605,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,8956,107363.32
6929,Penaforte,2310605,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,8956,107363.32
6930,Penaforte,2310605,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,8956,107363.32
6931,Penaforte,2310605,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,8956,107363.32
6932,Penaforte,2310605,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,8956,107363.32
6933,Penaforte,2310605,Ceará,2017,Total (VIII),0,8956,107363.32
6934,Penaforte,2310605,Ceará,2017,Diferença de limite não cumprido em 2016,0,8956,107363.32
6935,Penaforte,2310605,Ceará,2017,Diferença de limite não cumprido em 2015,0,8956,107363.32
6936,Pentecoste,2310704,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,37077,405038.923
6937,Pentecoste,2310704,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,37077,405038.923
6938,Pentecoste,2310704,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,37077,405038.923
6939,Pentecoste,2310704,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,37077,405038.923
6940,Pentecoste,2310704,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2012,0,37077,405038.923
6941,Pentecoste,2310704,Ceará,2017,Total (VIII),0,37077,405038.923
6942,Pentecoste,2310704,Ceará,2017,Diferença de limite não cumprido em 2016,0,37077,405038.923
6943,Pentecoste,2310704,Ceará,2017,Diferença de limite não cumprido em 2015,0,37077,405038.923
6944,Pereiro,2310803,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2016,0,16163,315992.215
6945,Pereiro,2310803,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2015,0,16163,315992.215
6946,Pereiro,2310803,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2014,0,16163,315992.215
6947,Pereiro,2310803,Ceará,2017,Restos a Pagar Cancelados ou Prescritos em 2013,0,16163,315992.215
